mission,country,base,date,year,latitude,longitude,pko_deployed,mltipko_deployed,contributing_countries,untrp,unpol,unmob,f_untrp,f_unpol,f_unmob,afr_pko,afr_untrp,afr_unpol,afr_unmob,asian_pko,asian_untrp,asian_unpol,asian_unmob,west_pko,west_untrp,west_unpol,west_unmob,cc_present,afr_cc,asian_cc,west_cc,albania,albania_pko,albania_untrp,albania_unpol,albania_unmob,bangladesh,bangladesh_pko,bangladesh_untrp,bangladesh_unpol,bangladesh_unmob,belgium,belgium_pko,belgium_untrp,belgium_unpol,belgium_unmob,benin,benin_pko,benin_untrp,benin_unpol,benin_unmob,bolivia,bolivia_pko,bolivia_untrp,bolivia_unpol,bolivia_unmob,burkina.faso,burkina.faso_pko,burkina.faso_untrp,burkina.faso_unpol,burkina.faso_unmob,burundi,burundi_pko,burundi_untrp,burundi_unpol,burundi_unmob,cambodia,cambodia_pko,cambodia_untrp,cambodia_unpol,cambodia_unmob,cameroon,cameroon_pko,cameroon_untrp,cameroon_unpol,cameroon_unmob,canada,canada_pko,canada_untrp,canada_unpol,canada_unmob,chad,chad_pko,chad_untrp,chad_unpol,chad_unmob,china,china_pko,china_untrp,china_unpol,china_unmob,congo,congo_pko,congo_untrp,congo_unpol,congo_unmob,cote.d.ivoire,cote.d.ivoire_pko,cote.d.ivoire_untrp,cote.d.ivoire_unpol,cote.d.ivoire_unmob,democratic.republic.of.the.congo,democratic.republic.of.the.congo_pko,democratic.republic.of.the.congo_untrp,democratic.republic.of.the.congo_unpol,democratic.republic.of.the.congo_unmob,djibouti,djibouti_pko,djibouti_untrp,djibouti_unpol,djibouti_unmob,egypt,egypt_pko,egypt_untrp,egypt_unpol,egypt_unmob,el.salvador,el.salvador_pko,el.salvador_untrp,el.salvador_unpol,el.salvador_unmob,ethiopia,ethiopia_pko,ethiopia_untrp,ethiopia_unpol,ethiopia_unmob,france,france_pko,france_untrp,france_unpol,france_unmob,gabon,gabon_pko,gabon_untrp,gabon_unpol,gabon_unmob,gambia,gambia_pko,gambia_untrp,gambia_unpol,gambia_unmob,germany,germany_pko,germany_untrp,germany_unpol,germany_unmob,ghana,ghana_pko,ghana_untrp,ghana_unpol,ghana_unmob,guatemala,guatemala_pko,guatemala_untrp,guatemala_unpol,guatemala_unmob,guinea,guinea_pko,guinea_untrp,guinea_unpol,guinea_unmob,india,india_pko,india_untrp,india_unpol,india_unmob,indonesia,indonesia_pko,indonesia_untrp,indonesia_unpol,indonesia_unmob,ireland,ireland_pko,ireland_untrp,ireland_unpol,ireland_unmob,japan,japan_pko,japan_untrp,japan_unpol,japan_unmob,jordan,jordan_pko,jordan_untrp,jordan_unpol,jordan_unmob,kenya,kenya_pko,kenya_untrp,kenya_unpol,kenya_unmob,korea,korea_pko,korea_untrp,korea_unpol,korea_unmob,liberia,liberia_pko,liberia_untrp,liberia_unpol,liberia_unmob,malawi,malawi_pko,malawi_untrp,malawi_unpol,malawi_unmob,mauritania,mauritania_pko,mauritania_untrp,mauritania_unpol,mauritania_unmob,mongolia,mongolia_pko,mongolia_untrp,mongolia_unpol,mongolia_unmob,montenegro,montenegro_pko,montenegro_untrp,montenegro_unpol,montenegro_unmob,morocco,morocco_pko,morocco_untrp,morocco_unpol,morocco_unmob,mozambique,mozambique_pko,mozambique_untrp,mozambique_unpol,mozambique_unmob,namibia,namibia_pko,namibia_untrp,namibia_unpol,namibia_unmob,nepal,nepal_pko,nepal_untrp,nepal_unpol,nepal_unmob,netherlands,netherlands_pko,netherlands_untrp,netherlands_unpol,netherlands_unmob,niger,niger_pko,niger_untrp,niger_unpol,niger_unmob,nigeria,nigeria_pko,nigeria_untrp,nigeria_unpol,nigeria_unmob,norway,norway_pko,norway_untrp,norway_unpol,norway_unmob,pakistan,pakistan_pko,pakistan_untrp,pakistan_unpol,pakistan_unmob,peru,peru_pko,peru_untrp,peru_unpol,peru_unmob,philippines,philippines_pko,philippines_untrp,philippines_unpol,philippines_unmob,portugal,portugal_pko,portugal_untrp,portugal_unpol,portugal_unmob,romania,romania_pko,romania_untrp,romania_unpol,romania_unmob,russia,russia_pko,russia_untrp,russia_unpol,russia_unmob,rwanda,rwanda_pko,rwanda_untrp,rwanda_unpol,rwanda_unmob,senegal,senegal_pko,senegal_untrp,senegal_unpol,senegal_unmob,sierra.leone,sierra.leone_pko,sierra.leone_untrp,sierra.leone_unpol,sierra.leone_unmob,south.africa,south.africa_pko,south.africa_untrp,south.africa_unpol,south.africa_unmob,south.korea,south.korea_pko,south.korea_untrp,south.korea_unpol,south.korea_unmob,sri.lanka,sri.lanka_pko,sri.lanka_untrp,sri.lanka_unpol,sri.lanka_unmob,sweden,sweden_pko,sweden_untrp,sweden_unpol,sweden_unmob,tanzania,tanzania_pko,tanzania_untrp,tanzania_unpol,tanzania_unmob,thailand,thailand_pko,thailand_untrp,thailand_unpol,thailand_unmob,togo,togo_pko,togo_untrp,togo_unpol,togo_unmob,tunisia,tunisia_pko,tunisia_untrp,tunisia_unpol,tunisia_unmob,uk,uk_pko,uk_untrp,uk_unpol,uk_unmob,ukraine,ukraine_pko,ukraine_untrp,ukraine_unpol,ukraine_unmob,uruguay,uruguay_pko,uruguay_untrp,uruguay_unpol,uruguay_unmob,vietnam,vietnam_pko,vietnam_untrp,vietnam_unpol,vietnam_unmob,yugoslavia,yugoslavia_pko,yugoslavia_untrp,yugoslavia_unpol,yugoslavia_unmob,zambia,zambia_pko,zambia_untrp,zambia_unpol,zambia_unmob
MONUC,Democratic Republic of Congo,kabalo,2000-09-01,2000,-6.049999915,26.91666684,15.51666666666665,15.51666666666665,1,1.15,0.15,14.21666666666665,0,0,0,6.566666666666665,0.5166666666666665,0,6.049999999999997,4.116666666666667,0.5833333333333333,0,3.533333333333335,2.516666666666665,0,0.15,2.3666666666666654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONUC,Democratic Republic of Congo,kabinda,2000-09-01,2000,-6.133332941,24.48333288,15.51666666666665,15.51666666666665,1,1.15,0.15,14.21666666666665,0,0,0,6.566666666666665,0.5166666666666665,0,6.049999999999997,4.116666666666667,0.5833333333333333,0,3.533333333333335,2.516666666666665,0,0.15,2.3666666666666654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONUC,Democratic Republic of Congo,kananga,2000-01-01,2000,-5.895832945,22.41777816,14.935800310800316,14.935800310800316,1,0.38333333333333336,0.049999999999999996,14.502466977466984,0,0,0,5.875077700077698,0.17222222222222217,0,5.702855477855476,4.1328282828282825,0.19444444444444442,0,3.9383838383838383,2.765811965811965,0,0.049999999999999996,2.715811965811965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONUC,Democratic Republic of Congo,kindu,2000-01-01,2000,-2.949999955,25.94999988,14.935800310800316,14.935800310800316,1,0.38333333333333336,0.049999999999999996,14.502466977466984,0,0,0,5.875077700077698,0.17222222222222217,0,5.702855477855476,4.1328282828282825,0.19444444444444442,0,3.9383838383838383,2.765811965811965,0,0.049999999999999996,2.715811965811965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONUC,Democratic Republic of Congo,kinsangani,2000-06-01,2000,-4.79472,17.55264,20.051282051282065,20.051282051282065,1,0,0,20.051282051282065,0,0,0,8.15384615384615,0,0,8.15384615384615,5.666666666666667,0,0,5.666666666666667,3.3076923076923066,0,0,3.3076923076923066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONUC,Democratic Republic of Congo,kinshasa,2000-01-01,2000,-4.339491851,15.3094736,29.871600621600624,29.871600621600624,1,0.7666666666666667,0.09999999999999999,29.004933954933957,0,0,0,11.750155400155407,0.344444444444445,0,11.405710955710965,8.265656565656556,0.3888888888888892,0,7.876767676767667,5.531623931623932,0,0.09999999999999999,5.431623931623933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONUC,Democratic Republic of Congo,kisangani,2000-09-01,2000,0.518278208,25.18757115,15.51666666666665,15.51666666666665,1,1.15,0.15,14.21666666666665,0,0,0,6.566666666666665,0.5166666666666665,0,6.049999999999997,4.116666666666667,0.5833333333333333,0,3.533333333333335,2.516666666666665,0,0.15,2.3666666666666654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONUC,Democratic Republic of Congo,lisala,2000-01-01,2000,2.150000044,21.51666684,14.935800310800316,14.935800310800316,1,0.38333333333333336,0.049999999999999996,14.502466977466984,0,0,0,5.875077700077698,0.17222222222222217,0,5.702855477855476,4.1328282828282825,0.19444444444444442,0,3.9383838383838383,2.765811965811965,0,0.049999999999999996,2.715811965811965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONUC,Democratic Republic of Congo,mbandaka,2000-06-01,2000,0.046773049,18.27109188,17.46007326007326,17.46007326007326,1,0.6571428571428571,0.08571428571428572,16.717216117216115,0,0,0,7.246886446886444,0.29523809523809513,0,6.951648351648348,4.780952380952382,0.3333333333333333,0,4.447619047619049,2.8556776556776544,0,0.08571428571428572,2.7699633699633686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNAMSIL,Sierra Leone,bo,2000-03-01,2000,7.96472200000005,-11.738333,321.2586538461538,84.65865384615385,2,292.1086538461539,3.0913461538461586,26.05865384615385,0,0,0.025,248.9884615384615,238.9615384615385,0.8259615384615385,9.20096153846154,56.80673076923077,48.81153846153846,1.1115384615384616,6.883653846153846,11.578846153846154,4.335576923076923,0.2307692307692308,7.0125,guinea,guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236.6,233,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNAMSIL,Sierra Leone,buedu,2000-03-01,2000,8.28027800000007,-10.3719439999999,447.85769230769233,12.932692307692312,1,440.2326923076923,1.467307692307698,6.1576923076923125,0,0,0,8.548076923076925,7.451923076923075,0.04807692307692313,1.0480769230769238,436.26153846153846,432.75192307692305,0.22692307692307687,3.282692307692307,1.3173076923076925,0.028846153846153876,0.0384615384615385,1.25,0|india,0,0|india,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,434.925,432.675,0.15000000000000002,2.0999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNAMSIL,Sierra Leone,daru,2000-02-01,2000,7.99194400000005,-10.8405559999999,769.7038267288265,111.6745337995335,1.5454545454545454,752.7366550116545,2.0585470085470114,14.908624708624709,0,0,0.022727272727272728,191.96299533799527,187.53069153069154,0.694055944055944,3.738247863247859,571.7361693861694,565.105439005439,0.4317016317016316,6.199028749028749,3.5716783216783217,0.10052447552447555,0.09362859362859363,3.3775252525252544,0|ghana|india,0|ghana,0|india,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,119.030303030303,118.0303030303031,0.3939393939393939,0.6060606060606054,0,0,0,0,0,0,0,0,0,0,1.9090909090909092,538.9989898989899,536.1808080808081,0.1939393939393939,2.6242424242424254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
